Title,Address,District,KT,LB,LT,Price,index
jual rumah pribadi di komplek rancamulya asri cibaduyut,cibaduyut,bojongloa kidul,2.0,40,60,205000000.0,1
"rumah asri terawat strategis dan siap huni area buahbatu, kota bandung",buahbatu,buahbatu,3.0,150,213,3200000000.0,1
"rumah dekat tol pasteur, cluster pesona pasteur residence. kotak 6,5x15.",pasteur,sukajadi,3.0,110,100,1100000000.0,1
rumah cipta graha baru 100 dekat tol pasteur aman dan nyaman,pasteur,sukajadi,3.0,165,153,1850000000.0,1
rumah komplek pondok hijau bandung security 24 jam,gegerkalong,sukasari,5.0,223,300,3100000000.0,1
rumah murah di buah batu,batununggal,bandung kidul,3.0,150,121,1400000000.0,1
rumah murah di singgasana pradana mekarwangi,bojongloa kidul,bojongloa kidul,5.0,267,210,2700000000.0,1
rumah murah di pratista antapani,antapani,antapani,3.0,90,113,875000000.0,1
rumah baru di cikutra baru area kampus,antapani,antapani,3.0,90,97,1766000000.0,1
rumah baru di margahayu,batununggal,bandung kidul,3.0,100,84,950000000.0,1
".rumah bebas banjir dan asri di taman kopo indah ii, bandung",tamansari,bandung wetan,4.0,100,210,1975000000.0,1
"rumah asri, terawat dan siap huni area buah batu kota bandung",buahbatu,buahbatu,4.0,140,183,1900000000.0,1
"rumah toko atau ruko siap pakai main road, tengah kota, pajajaran",buahbatu,buahbatu,2.0,280,175,3950000000.0,1
dijual cepat rumah mewah di turangga lt 140 m²,turangga,lengkong,4.0,120,140,2300000000.0,1
dijual rumah baru design modern cilengkrang residence,arcamanik,arcamanik,2.0,35,60,498000000.0,1
dijual rumah cantik sayap cikutra dago murah,dago,coblong,2.0,130,90,1400000000.0,1
dijual rumah hitung tanah murah sayap turangga,turangga,lengkong,4.0,150,210,2500000000.0,1
rumah terawat di cijerah bandung,cijerah,bandung kulon,2.0,110,80,1300000000.0,1
dijual rumah sayap pasteur 10 menit ke gerbang tol,sukajadi,sukajadi,5.0,190,242,1950000000.0,1
dijual rumah cluster bebas banjir taman kopo indah greenville,babakan ciparay,babakan ciparay,3.0,36,75,1250000000.0,1
"rumah baru dan homey, bangunan  full renovasi",bojongloa kidul,bojongloa kidul,4.0,175,235,2500000000.0,1
di jual rumah minimalis di antapani kota bandung,antapani,antapani,4.0,196,100,2450000000.0,1
new minimalis siap huni lokasi di cikutra,cikutra,cibeunying kidul,4.0,120,108,1850000000.0,1
rumah murah mininalis siap huni cigadung dago,cigadung,cibeunying kaler,4.0,180,126,2000000000.0,1
rumah mewah strategis raya tanjungsari antapani bandung,antapani,antapani,6.0,375,550,6000000000.0,1
rumah baru minimalis modern di kopo tki,margahayu utara,babakan ciparay,4.0,260,153,2700000000.0,1
dijual rumah baru di komplek elite podomoro buahbatu,buahbatu,buahbatu,4.0,127,126,2650000000.0,1
dijual rumah terawat murah di bcv pasir impun,pasir impun,mandalajati,3.0,80,105,1300000000.0,1
dijual cepat rumah murah siap huni di cisaranten arcamanik bandung,arcamanik,arcamanik,2.0,55,163,850000000.0,1
dijual rumah baru exclusive komplek elite batu nunggal,batununggal,bandung kidul,5.0,210,162,3650000000.0,1
rumah mewah harga murah sayap riau bandung,bandung wetan,bandung wetan,6.0,450,336,5000000000.0,1
dijual murah harga dibawah njop rumah vintage,batununggal,bandung kidul,7.0,200,178,1700000000.0,1
jual kosn aktif 100 kamar+lahan kosong 1454 belakang maranatha bandung,pasteur,sukajadi,100.0,1,2454,45000000000.0,1
di jual rumah siap huni di pasirjati cijambe,ujungberung,ujungberung,3.0,51,72,800000000.0,1
"grand sharon , cipamokolan , bandung",rancasari,rancasari,2.0,50,72,750000000.0,1
dijual rumah taman kopo katapang bandung bagus siap huni,kopo,bojongloa kaler,2.0,84,84,570000000.0,1
dijual rumah di sayap sukajadi bandung masuk gang cocok untuk kos,sukajadi,sukajadi,6.0,272,72,1500000000.0,1
murah nih rumah idaman nan cantik di bandung utara area dago giri,dago,coblong,4.0,500,450,4200000000.0,1
"rumah murah terawat, nyaman dan sejuk di kawasan bandung timur",ujungberung,ujungberung,2.0,150,639,1600000000.0,1
rumah murah 2 lt di cigugur girang ciwaruga dekat polban dan gerlong,sukajadi,sukajadi,2.0,53,63,739000000.0,1
infiluxia cluster arcamanik rumah di arcamanik antapani dkt padasuka,antapani,antapani,2.0,62,60,730000000.0,1
dijual cepat rumah asri hitung tanah di tubagus ismail-dago bandung,dago,coblong,5.0,300,300,3500000000.0,1
rumah murah di summarecon bandung,gedebage,gedebage,3.0,77,105,1750000000.0,1
jual rumah siap huni turangga dekat griya buahbatu,turangga,lengkong,4.0,200,322,3900000000.0,1
salahsatu rumah termurah di komplek elite setraduta bandung strategis,dago,coblong,5.0,210,163,3500000000.0,1
rumah murah hitung tanah antapani tanjungsari asri,antapani,antapani,4.0,100,162,1200000000.0,1
dijual cepat rumah dalam cluster di sudirman sayap holis,bandung kulon,bandung kulon,2.0,45,78,890000000.0,1
dijual rumah baru di komplek cikutra strategis,dago,coblong,3.0,194,110,3500000000.0,1
dijual cepat rumah bojongsoang buahbatu dkt pintu tol dan transmart,buahbatu,buahbatu,2.0,45,88,505006900.0,1
dijual cepat rumah 2 lt di padasuka dekat cikutra surapati dan pusdai,antapani,antapani,2.0,61,70,750025900.0,1
rumah antapani bandung dekat terminal dan sman 23,antapani,antapani,4.0,150,165,1700000000.0,1
rumah bandung timur jatiandap dekat terminal cicaheum,antapani,antapani,2.0,60,90,850000000.0,1
"dijual  rumah di bandung , jatihandap dekat terminal cicaheum",jatihandap,mandalajati,2.0,60,90,825000000.0,1
rumah buahbatu bandung,buahbatu,buahbatu,3.0,100,60,850000000.0,1
rumah lux ciumbuleuit,cidadap,cidadap,4.0,800,787,18000000000.0,1
rumah murah tengah kota akses 5 menit ke tol mohamad toha,astana anyar,astana anyar,4.0,90,103,875000000.0,1
bandung city view,padasuka,cibeunying kidul,2.0,56,94,800000000.0,1
rumah siap huni komplek pharmindo cijerah cimahi,cijerah,bandung kulon,7.0,220,243,1800000000.0,1
rumah baru 2 lantai arcamanik bandung desain scandinavian,arcamanik,arcamanik,3.0,75,60,745000000.0,1
rumah baru di pusat kota bisa kpr dekat kampus,cikutra,cibeunying kidul,3.0,90,220,3265000000.0,1
rumah terawat siap huni 2 lt dlm cluster elite batununggal,batununggal,bandung kidul,5.0,280,180,4000000000.0,1
"rumah cantik seperti baru, dekat gasibu padasuka bandung dijual",padasuka,cibeunying kidul,3.0,63,98,998000000.0,1
"turun harga, rumah halaman belakang luas, di cisaranten, bandung.",cinambo,cinambo,4.0,120,144,1500000000.0,1
dijual rumah murah siap huni di cisaranten arcamanik harga 500jtan,cisaranten kulon,arcamanik,2.0,40,72,580000000.0,1
"rumah bojongloa kaler, bandung",bojongloa kaler,bojongloa kaler,4.0,425,385,3500000000.0,1
"rumah pusat kota, jarang ada murah banget ! cocok untuk investasi",buahbatu,buahbatu,3.0,200,246,2000000000.0,1
"rumah di bukit dago selatan, cocok untuk rumah tinggal dan rumah kost.",dago,coblong,8.0,350,654,7500000000.0,1
"rumah gress 100%, setra sari kulon, modern lux, kotak 8,5x26.",gegerkalong,sukasari,3.0,300,226,6500000000.0,1
"rumah kost aktif, terawat dan siap huni area antapani, kota bandung",antapani,antapani,24.0,500,452,14500000000.0,1
"rumah bagus murah kodya bandung dekat upi ledeng, dibawah harga pasar",sukasari,sukasari,5.0,404,805,6500000000.0,1
"rumah minimalis siap huni cluster gateway residence pasteur, dekat tol",pasteur,sukajadi,2.0,120,99,2000000000.0,1
rumah murah luas 200 di batununggal,batununggal,bandung kidul,4.0,160,200,2600000000.0,1
rumah baru di antapani,antapani,antapani,2.0,50,90,950000000.0,1
jual rumah di mekar hegar,mekarwangi,bojongloa kidul,3.0,96,120,1850000000.0,1
jual rumah di mainroad mekarwangi,mekarwangi,bojongloa kidul,5.0,1250,2000,40000000000.0,1
"rumah di pusat kota bandung, buahbatu, jati indah.",buahbatu,buahbatu,4.0,150,130,2300000000.0,1
"rumah dekat  exit tol buahbatu, komplek buahbatu regency",buahbatu,buahbatu,3.0,250,168,2100000000.0,1
"rumah dekat exit tol buahbatu,  komplek buahbatu regency",buahbatu,buahbatu,5.0,182,168,2500000000.0,1
jual rumah 2 tingkat di puri cisaranten bandung,cisaranten kulon,arcamanik,3.0,125,119,1750000000.0,1
rumah baru di cisaranten kulon,arcamanik,arcamanik,2.0,50,45,856000000.0,1
dijual rumah cantik siap huni di cikutra bojongkoneng strategis,dago,coblong,5.0,200,135,2200000000.0,1
dijual rumah murah sayap kopo cibaduyut,kopo,bojongloa kaler,4.0,140,160,1385000000.0,1
dijual rumah turun harga antapani sulaksana bandung,antapani,antapani,4.0,212,256,3600000000.0,1
rumah dijual cepat turangga buahbatu bandung,lengkong,lengkong,3.0,120,126,1550000000.0,1
rumah 3 kamar golf barat arcamanik,arcamanik,arcamanik,3.0,200,480,3500000000.0,1
dijual rumah tua 1 lantai ciateul tengah kota bandung,ciateul,regol,3.0,140,168,1950000000.0,1
on progress rumah baru homey area turangga,turangga,lengkong,4.0,200,120,2500000000.0,1
dijual rumah di antapani komplek paradise regency bandung,antapani,antapani,3.0,83,86,1250000000.0,1
rumah 1 lantai dekat ke jalan raya ujung berung bandung timur,ujungberung,ujungberung,3.0,170,200,1550000000.0,1
dijual rumah komplek taman cibaduyut,cibaduyut,bojongloa kidul,3.0,200,185,1500000000.0,1
rumah 2 lantai permata buah batu 2 dekat tol buah batu,batununggal,bandung kidul,5.0,130,127,1500000000.0,1
rumah second minimalis modern di dago resort,dago,coblong,6.0,450,420,8500000000.0,1
rumah cantik full furnished di cluster sariwangi,sarijadi,sukasari,2.0,106,98,1200000000.0,1
jual rumah hitung tanah di turangga best location,turangga,lengkong,5.0,150,210,2500000000.0,1
rumah bagus di grand valley ujung berung,ujungberung,ujungberung,3.0,150,106,1400000000.0,1
rumah murah bandung 500 jutaan dekat setiabudi pasteur,pasteur,sukajadi,2.0,50,72,585000000.0,1
rumah 700 jtan di arcamanik kota bdg dkt sport jabar dan lapangan golf,kiaracondong,kiaracondong,2.0,60,63,730026700.0,1
dijual rumah di kawaluyaan indah bandung bagus siap huni dan terawat,buahbatu,buahbatu,3.0,130,101,1500000000.0,1
"rumah murah siap huni di burangrang lengkong, tengah kota bandung",lengkong,lengkong,7.0,200,178,1700000000.0,1
dijual rumah minimalis siap huni,sarijadi,sukasari,3.0,95,72,1050000000.0,1
di jual rumah luas dan lux siap huni lokasi bkr,lengkong,lengkong,5.0,400,488,5500000000.0,1
"on progress tahap finishing
rumah baru lux classic modern",lengkong,lengkong,5.0,310,208,5000000000.0,1
dijual rumah komp mitra dago,antapani,antapani,4.0,250,270,4200000000.0,1
jual rumah siap huni dago pakar bandung,dago,coblong,3.0,250,379,4000000000.0,1
spesial promo dp hanya 30juta sudah punya rumah resort cantik,sukaluyu,cibeunying kaler,3.0,60,60,922000000.0,1
rumah modern nuansa villa kodya bandung,ujungberung,ujungberung,2.0,36,100,440000000.0,1
jarang ada rumah 1lt di jatihandap sdh all in dkt antapani cicaheum,kiaracondong,kiaracondong,2.0,33,69,432000000.0,1
rumah dijual siap huni di pasteur bandung,pasteur,sukajadi,2.0,70,83,1440000000.0,1
rumah di arcamanik cisaranten bebas banjir sudah shm lokasi msuk mobil,kiaracondong,kiaracondong,3.0,71,60,770056000.0,1
rumah baru 3 kamar tidur di pusat kota bisa kpr dekat kampus,antapani,antapani,3.0,90,220,3265000000.0,1
jual cepat rumah siap huni di setraduta bandung utara,andir,andir,4.0,140,115,2200000000.0,1
rumah baru minimalis modern cluster magnolia budi indah bandung utara,cidadap,cidadap,3.0,100,225,3700000000.0,1
jual cepat kosan tidak masuk mobil dekat kampus drh dipatiukur dago,coblong,coblong,5.0,75,70,600000000.0,1
rumah murah awiligar dago bandung utara,antapani,antapani,5.0,154,105,1650000000.0,1
rumah siap huni taman kopo indah 1,kopo,bojongloa kaler,3.0,120,156,1100000000.0,1
"rumah modern minimalis asri siap huni, area antapani, kota bandung.",antapani,antapani,4.0,250,305,3000000000.0,1
dijual rumah murah di cisaranten siap huni lt 150,cisaranten kulon,arcamanik,3.0,130,150,950000000.0,1
rumah modern di sarijadi murah,sukajadi,sukajadi,3.0,110,84,1170000000.0,1
jual rumah mekar hegar di komplek mekarwangi bandung strategis,mekarwangi,bojongloa kidul,3.0,120,100,1850000000.0,1
jual rumah di pusat kota,regol,regol,6.0,300,357,4800000000.0,1
rumah minimalis di turangga buahbatu bangunan baru siap huni,turangga,lengkong,4.0,120,140,2350000000.0,1
rumah di antapani dalam cluster 945 jutaan,antapani,antapani,2.0,100,80,945000000.0,1
rumah bagus 2 lantai semi furnished  cisaranten arcamanik bandung,cisaranten kulon,arcamanik,3.0,112,60,699000000.0,1
dijual cepat rumah baru siap huni di cisaranten arcamanik,cisaranten kulon,arcamanik,2.0,80,104,800000000.0,1
"rumah di komplek elite di bandung, batunggal lestari",batununggal,bandung kidul,5.0,202,180,3950000000.0,1
rumah baru di cikutra baru area kampus,cibeunying kaler,cibeunying kaler,3.0,90,97,1766000000.0,1
rumah baru minimalis siap huni burangrang lengkong,lengkong,lengkong,4.0,220,185,2700000000.0,1
dijual rumah murah di ciumbuleuit bale pakuan,ciumbuleuit,cidadap,4.0,275,260,5500000000.0,1
rumah mewah pusat kota bandung lengkong,lengkong,lengkong,5.0,465,311,8250000000.0,1
rumah mewah di cipaku indah setiabudi,ledeng,cidadap,4.0,378,258,5500000000.0,1
"rumah siap huni, royal view royal pattaya – ciwaruga, taman luas.",gegerkalong,sukasari,3.0,120,254,1300000000.0,1
rumah murah hitung tanah dijual di sayap riau bandung,bandung wetan,bandung wetan,4.0,235,437,8740000000.0,1
dijual rumah antapani cikajang ada rooftop,antapani,antapani,6.0,180,90,1100000000.0,1
jual murah rumah mewah di jl eyckman,sukajadi,sukajadi,5.0,812,830,26000000000.0,1
rumah di tirtawangi bojongsoang ciganitri belakang podomoro,batununggal,bandung kidul,5.0,120,140,1000000000.0,1
rumah fully furnished taman kopo indah,kopo,bojongloa kaler,2.0,70,112,1770000000.0,1
dijual rumah baru homey 1 lantai,ledeng,cidadap,4.0,300,375,4000000000.0,1
dijual / over kredit rumah baru fasilitas kolam renang,gedebage,gedebage,5.0,252,232,6500000000.0,1
rumah kekinian konsep japanese scandanivian,ujungberung,ujungberung,3.0,140,101,1450000000.0,1
cipaku  bandung,cidadap,cidadap,4.0,600,525,17500000000.0,1
setraduta bandung,sarijadi,sukasari,3.0,170,105,2500000000.0,1
rumah murah dipadasuka kota bandung dkt lapangan gasibu gedung sate,antapani,antapani,2.0,60,83,795006970.0,1
jual cepat rumah 3 lantai di komplek kembar mohamad toha akses 5 menit,regol,regol,3.0,180,104,1675000000.0,1
"ru8mah bagus suryalaya ,",cijagra,lengkong,3.0,250,180,3250000000.0,1
"dijual ruko dan kostan di bandung, uber lt 603m2/lb 600m2",ujungberung,ujungberung,10.0,600,603,5500000000.0,1
dijual cepat rumah di antapani dekat ke terminal,antapani,antapani,4.0,150,165,1750000000.0,1
rumah baru desain modern cigadung dago bandung,cigadung,cibeunying kaler,5.0,235,173,3500000000.0,1
rumah di arcamanik design modern minimalis dekat antapani padasuka,antapani,antapani,2.0,61,64,730000000.0,1
dijual cepat rumah bagus setiabudi bandung,ledeng,cidadap,3.0,350,592,5800000000.0,1
rumah hook komplek pharmindho cijerah cimahi,cijerah,bandung kulon,3.0,100,118,975000000.0,1
rumah mewah syariah fasilitas mewah dekat kota bandung,padasuka,cibeunying kidul,3.0,110,175,2300000000.0,1
dijual rumah siap huni di cijawura girang bandung,buahbatu,buahbatu,3.0,114,100,2000000000.0,1
dijual rumah siap huni cigadung bandung,cigadung,cibeunying kaler,5.0,160,138,2400000000.0,1
rumah baru modern minimalis di setra murni setrasari bandung utara,sukasari,sukasari,3.0,100,100,2200000000.0,1
rumah mewah asri siap huni cigadung,cigadung,cibeunying kaler,7.0,400,700,8000000000.0,1
rumah nyaman hegarmanah,ciumbuleuit,cidadap,4.0,380,425,14000000000.0,1
dijual mendesak rumah di antapani city mas kota bandung siap huni,antapani,antapani,2.0,48,72,860000000.0,1
"rumah kos terawat, strategis dan siap huni di buah batu, kota bandung",buahbatu,buahbatu,16.0,350,204,3600000000.0,1
"rumah siap huni di riau martadinata, jarang ada",bandung wetan,bandung wetan,5.0,389,538,18000000000.0,1
"rumah bagus minimalis, komplek pondok hijau cemara, kotak 7,5x21, hadap selatan",gegerkalong,sukasari,4.0,235,159,2500000000.0,1
turun harga rumah minimalis,kopo,bojongloa kaler,3.0,70,101,1025000000.0,1
jual rumah baru di komplek batununggal,batununggal,bandung kidul,4.0,250,180,3800000000.0,1
dijual rumah mewah 2 lantai podomoro park bandung,buahbatu,buahbatu,5.0,156,160,4500000000.0,1
jual rumah sayap pagarsih,astana anyar,astana anyar,2.0,107,85,650000000.0,1
rumah di buah batu murah,batununggal,bandung kidul,6.0,200,120,1500000000.0,1
rumah baru indent di pirus galuh arcamanik,arcamanik,arcamanik,3.0,90,100,995000000.0,1
rumah baru sayap bkr,batununggal,bandung kidul,3.0,146,117,2375000000.0,1
dijual rumah minimalis harga miring cisaranten,arcamanik,arcamanik,2.0,40,72,580000000.0,1
rumah murah di margahayu,batununggal,bandung kidul,4.0,144,144,1000000000.0,1
rumah baru renov di antapani,antapani,antapani,2.0,43,72,835000000.0,1
rumah baru di turangga,lengkong,lengkong,4.0,150,130,2300000000.0,1
"rumah minimalis, asri siap huni, area antapani, kota bandung",antapani,antapani,3.0,160,96,1100000000.0,1
dijual rumah cantik siap huni bali garden sayap cikutra  dago,dago,coblong,3.0,170,140,2600000000.0,1
rumah super keren tanah luas di ciwastra buah batu dekat pusat kota,buahbatu,buahbatu,2.0,60,91,786978969.0,1
"jl. dahlia – riau lre martadinata, good location, lebar muka 21m, shm.",bandung wetan,bandung wetan,5.0,400,629,20000000000.0,1
rumah baru di margahayu raya bandung,buahbatu,buahbatu,3.0,100,106,1200000000.0,1
murah nih rumah cuakep dengan view  danau cuantik di cluster anapuri,buahbatu,buahbatu,5.0,1202,198,5000000000.0,1
rumah baru minimalis lokasi paster,pasteur,sukajadi,2.0,90,63,1600000000.0,1
rumah di antapani murah 800jtan,antapani,antapani,4.0,86,96,850000000.0,1
dijual rumah mewah 2 lantai murah di kembar bkr bandung,buahbatu,buahbatu,9.0,600,362,3800000000.0,1
rumah mewah dijual murah di mekar wangi singgasana pradana bandung,mekarwangi,bojongloa kidul,9.0,500,426,7000000000.0,1
dijual rumah mewah murah di buahbatu regency bandung,buahbatu,buahbatu,5.0,320,244,3200000000.0,1
dijual rumah siap huni mainroad antapani,antapani,antapani,3.0,150,168,1600000000.0,1
rumah luas terawat furnished di antapani,antapani,antapani,4.0,214,280,2200000000.0,1
rumah dekat terminal lewipanjang cocok buat kantor,bojongloa kidul,bojongloa kidul,5.0,300,665,4500000000.0,1
dijual rumah full furnished di komplek permata elok arcamanik,arcamanik,arcamanik,3.0,136,116,1100000000.0,1
jual rumah kost dekat feslink,astana anyar,astana anyar,11.0,140,71,775000000.0,1
rumah asri terawat di puri dago mas antapani,antapani,antapani,4.0,147,167,2300000000.0,1
rumah baru minimalis modern,cikutra,cibeunying kidul,3.0,116,173,2300000000.0,1
villa cantik di bukit pakar dago dengan view maksimal banget,dago,coblong,10.0,750,4747,45000000000.0,1
rumah bagus dan terawat area batununggal,batununggal,bandung kidul,6.0,350,513,4500000000.0,1
dijual cepat rumah minimalis tengah kota melewati kiaracondong,kiaracondong,kiaracondong,3.0,176,136,1850000000.0,1
dijual cepat rumah 2 lt di ciwaruga samping pesona bali 700 jutaan shm,sukasari,sukasari,2.0,51,60,739000000.0,1
rumah di bojongsoang buahbatu sudah all in mulai dari 500 jutaan,antapani,antapani,2.0,40,66,550000000.0,1
pharmindo bandung,cijerah,bandung kulon,6.0,150,200,2000000000.0,1
"jual rumah cantik dan nyaman di one gate cluster, arcamanik, bandung",arcamanik,arcamanik,3.0,80,84,770000000.0,1
"jarang ada , kertalaksana, kong liong, bandung",andir,andir,5.0,250,184,3900000000.0,1
rumah bagus di tengah kota,andir,andir,4.0,400,170,4000000000.0,1
"suryalaya, buahbatu",buahbatu,buahbatu,3.0,250,180,3250000000.0,1
rumah baru nan cantik di komplek sumber sari indah,babakan ciparay,babakan ciparay,4.0,300,250,4700000000.0,1
rumah sayap cijerah yang pasti bikin kamu betah,cijerah,bandung kulon,5.0,250,344,3300000000.0,1
dijual rumah di dago bandung lokasi mainroad strategis,dago,coblong,3.0,650,748,28000000000.0,1
jarang ada    dijual rumah di jatihandap dekat terminal cicaheum,jatihandap,mandalajati,2.0,70,97,750000000.0,1
dijual cepat rumah terawat di ciwastra buah batu,buahbatu,buahbatu,4.0,100,127,850000000.0,1
rumah bagus komplek pharmindo cijerah cimahi,cijerah,bandung kulon,7.0,225,243,1799000000.0,1
rumah murah siap huni di pasteur bandung,pasteur,sukajadi,4.0,200,510,2750000000.0,1
25 menit ke gedung sate rumah di arcamanik dkt antapani dan cicadas,arcamanik,arcamanik,2.0,70,67,770000000.0,1
rumah baru minimalis kalijati indah utara elit dekat masjid antapani,antapani,antapani,3.0,105,93,1650000000.0,1
jual rumah murah lahan luas di arcamanik dekat antapani,antapani,antapani,3.0,100,294,1500000000.0,1
dijual cepat rumah 700 jutan diciwaruga atas dekat setiabudi setrasari,antapani,antapani,2.0,53,63,739005680.0,1
rumah mewah di arcamanik,arcamanik,arcamanik,3.0,180,195,2500000000.0,1
tengah kota bandung rumah kos dekat simpang lima bandung hitung tanah,pungkur,regol,23.0,300,138,2750000000.0,1
di jual rumah super murah di margahayu raya,dago,coblong,4.0,90,114,875000000.0,1
"dijual rumah baru renovasi, cluster margahayu soetta kota bandung",buahbatu,buahbatu,2.0,48,59,480000000.0,1
dijual rumah minimalis siap huni di arcamanik,arcamanik,arcamanik,2.0,50,72,800000000.0,1
jual rumah di cikutra baru,cikutra,cibeunying kidul,6.0,300,115,2350000000.0,1
jual rumah kost aktif antapani bandung,antapani,antapani,7.0,120,60,850000000.0,1
rumah murah siap huni antapani,antapani,antapani,3.0,100,140,950000000.0,1
rumah mewah lokasi strategis arcamanik bandung harga menarik,arcamanik,arcamanik,6.0,400,300,3000000000.0,1
"murah  rumah lux furnish buah batu regency, bandung",buahbatu,buahbatu,4.0,150,119,2190000000.0,1
rumah mewah di jual siap huni 3 lantai udara sejuk harga nego,cikutra,cibeunying kidul,3.0,172,114,1500000000.0,1
rumah siap huni cluster ujung berung,ujungberung,ujungberung,2.0,54,78,325000000.0,1
rumah murah harga di bawah pasar di komplek elit samping batununggal,batununggal,bandung kidul,3.0,160,102,1850000000.0,1
rumah siap huni harga dibawah 1m komplek kopo permai strategis,kopo,bojongloa kaler,3.0,131,100,900000000.0,1
rumah baru komplek permata biru dekat upi uin cibiru bandung,cibiru,cibiru,2.0,40,60,439000000.0,1
dijual rumah cantik minimalis 2 lantai,rancasari,rancasari,3.0,84,84,925000000.0,1
jual cepat rumah murah cluster antapani kota bandung,antapani,antapani,3.0,115,128,950000000.0,1
rumah murah siap huni dan nyaman di komplek one gate buahbatu,batununggal,bandung kidul,5.0,250,150,2300000000.0,1
rumah murah siap huni di margacinta buahbatu,batununggal,bandung kidul,5.0,220,214,1750000000.0,1
rumah baru siap huni mainroad cisaranten kulon,arcamanik,arcamanik,3.0,160,111,1400000000.0,1
rumah baru siap huni,arcamanik,arcamanik,3.0,120,117,1300000000.0,1
rumah cibogoatas 450jt,sukajadi,sukajadi,2.0,100,44,450000000.0,1
rumah dalam komplek dekat tol pasteur bandung,pasteur,sukajadi,5.0,173,153,2500000000.0,1
"kavling tanah resor dago pakar, kontur naik atas jln, kotak  view alam",dago,coblong,4.0,135,170,2000000000.0,1
rumah cluster senam indah arcamanik antapani,antapani,antapani,4.0,300,120,1749900000.0,1
hunian lokasi strategis di jl sukaluyu cikutra,cikutra,cibeunying kidul,17.0,350,280,4399900000.0,1
jual rumah di cluster de green mansion residence nego,cibiru,cibiru,2.0,48,84,750000000.0,1
dijual rumah cantik minimalis strategis tengah kota di buahbatu,buahbatu,buahbatu,5.0,320,175,2900000000.0,1
murah rumah lama layak huni di kawasan jl cibogo pasteur bandung utara,pasteur,sukajadi,4.0,250,370,3300000000.0,1
rumah villa di resor dago pakar bandung utara dkat ligar cigadung itb,dago,coblong,5.0,350,220,4450000000.0,1
jual rumah dalam cluster exclusive di batununggal bandung tengah,batununggal,bandung kidul,7.0,500,408,8750000000.0,1
"rumah mewah tubagus ismail dago, siap huni taman luas",dago,coblong,9.0,349,792,10000000000.0,1
"rumah lux siap huni megaraya, good loc, strategis, nego",cicendo,cicendo,7.0,524,299,5300000000.0,1
rumah mewah 2 lantai di pusat kota cimahi harga terjangkau strategis,cicendo,cicendo,2.0,45,72,646009463.0,1
rumah minimalis cantik perumahan budi indah cluster acassia jarang ada,ledeng,cidadap,6.0,250,360,3800000000.0,1
rumah murah turangga buahbatu bandung tengah,buahbatu,buahbatu,3.0,115,136,1650000000.0,1
rumah minimalis asri cipaku indah setiabudi siap huni full furnish,ledeng,cidadap,4.0,150,172,2800000000.0,1
"rumah hitung tanah, jl, sersan sodik sayap setiabudhi.",ledeng,cidadap,6.0,260,300,3500000000.0,1
dijual cepat rumah homey siap huni di komplek sariwangi dekat gerlong.,gegerkalong,sukasari,4.0,180,206,1900000000.0,1
"dijual rumah hoek mewah komplek graha puspa, siap huni sayap setiabudi",gegerkalong,sukasari,9.0,600,721,5300000000.0,1
"rumah minimalis siap huni, gunung batu dekat gate way tol pasteur",pasteur,sukajadi,5.0,198,140,2000000000.0,1
jual rumah di lokasi paling favorit di antapani kota bandung,antapani,antapani,3.0,90,124,1800000000.0,1
rumah cipaku indah setiabudi bandung,ledeng,cidadap,5.0,550,600,7000000000.0,1
nyaman banget tinggal disini rumah pusat kota sarijadi bandung,sarijadi,sukasari,3.0,160,155,2700000000.0,1
rumah 2 lantai asri & terawat di sayap pasteur  bandung,pasteur,sukajadi,5.0,300,215,2500000000.0,1
rumah baru 2 lantai di kembar bandung,regol,regol,3.0,145,108,1950000000.0,1
rumah cantik minimlais di clusteur idaman summarecon bandung,gedebage,gedebage,2.0,100,112,2200000000.0,1
jual rumah di mekar wangi,bojongloa kidul,bojongloa kidul,4.0,208,300,3200000000.0,1
rumah siap huni bandung sariwangi polban gegerkalong dp 25jt,sarijadi,sukasari,3.0,54,73,890000000.0,1
rumah modern minimalis free custom layout dekat pemkot cimahi,cicendo,cicendo,3.0,87,102,985100000.0,1
rumah cantik minimalis di komplek kawaluyaan dekat jl sukarno hatta,buahbatu,buahbatu,5.0,240,83,1000000000.0,1
rumah bagus dan murah di singgasana pradana,bojongloa kidul,bojongloa kidul,5.0,400,320,6500000000.0,1
"dijual rumah di singgasana pradana, bandung",mekarwangi,bojongloa kidul,4.0,270,144,3600000000.0,1
"turun harga, rumah di cisaranten kulon, kota bandung.",arcamanik,arcamanik,2.0,45,84,665000000.0,1
dijual rumah mewah itung tanah  di mekar wangi,mekarwangi,bojongloa kidul,5.0,500,426,7200000000.0,1
"rumah mewah lux di tubagus ismail sayap dago, siap huni komplek elite.",dago,coblong,6.0,293,550,6500000000.0,1
rumah bagus dan nyaman  di daerah bandung timur cibiru,cibiru,cibiru,4.0,270,200,1000000000.0,1
rumah baru 2 lantai di pasirjati cijambe bandung,dago,coblong,2.0,45,72,650000000.0,1
rumah murah dibawah pasar di margahayu luas 144,batununggal,bandung kidul,4.0,90,144,875000000.0,1
rumah bagus murah di griya caraka cisaranten,cisaranten kulon,arcamanik,5.0,140,150,1250000000.0,1
dijual rumah murah buah batu semi furnished,buahbatu,buahbatu,8.0,600,400,2800000000.0,1
"rumah di antapani komplek tsa, jarang ada",antapani,antapani,2.0,2,130,1950000000.0,1
